
******************************

Liczba produktów których nie można było odnaleźć w bazie danych

******************************

1;1377;7735;2;0;0227;1.000;690;21.02.05;16:50;1;30;690;690;00;0000000000000;0
1;1377;7735;3;0;0026;1.000;990;21.02.05;16:50;1;30;990;990;00;0000000000000;0
1;1377;7735;4;0;0026;1.000;790;21.02.05;16:50;1;30;790;790;00;0000000000000;0
1;1378;7748;2;0;0244;1.000;690;21.02.06;10:32;1;30;690;690;00;0000000000000;0
1;1379;7774;2;0;0048;1.000;2790;21.02.08;12:06;1;30;2790;2790;00;0000000000000;0
1;1379;7776;3;0;0048;1.000;3590;21.02.08;12:54;1;30;3590;3590;00;0000000000000;0
1;1379;7776;4;0;0066;1.000;1190;21.02.08;12:54;1;30;1190;1190;00;0000000000000;0
1;1379;7784;1;0;0048;1.000;3590;21.02.08;16:23;1;30;3590;3590;00;0000000000000;0
1;1379;7785;1;0;0002;1.000;1250;21.02.08;16:24;1;30;1250;1250;00;0000000000000;0
1;1379;7785;2;0;0002;1.000;1250;21.02.08;16:24;1;30;1250;1250;00;0000000000000;0
1;1380;7797;1;0;0181;1.000;360;21.02.09;12:09;3;30;360;360;00;0000000000000;0
1;1380;7801;1;0;1947;1.00;1590;21.02.09;13:01;1;30;1590;1590;00;0680275052975;0
1;1380;7808;1;0;0026;1.000;1390;21.02.09;16:58;1;30;1390;1390;00;0000000000000;0
1;1381;7811;1;0;0145;1.000;470;21.02.10;10:52;1;30;470;470;00;0000000000000;0
1;1381;7817;1;0;0026;2.000;5180;21.02.10;12:52;1;30;5180;5180;00;0000000000000;0
1;1381;7818;3;0;1952;1.00;990;21.02.10;13:22;1;30;990;990;00;0680275052043;0
1;1381;7820;3;0;0225;1.000;100;21.02.10;13:50;1;30;100;100;00;0000000000000;0
1;1381;7820;4;0;1940;1.00;4700;21.02.10;13:50;1;30;4700;4700;00;0680275058281;0
1;1381;7820;7;0;0048;1.000;1650;21.02.10;13:50;1;30;1650;1650;00;0000000000000;0
1;1381;7822;2;0;0182;1.000;660;21.02.10;14:04;2;30;660;660;00;0000000000000;0
1;1381;7826;1;0;0181;1.000;1550;21.02.10;14:50;3;30;1550;1550;00;0000000000000;0
1;1381;7826;2;0;0002;1.000;2190;21.02.10;14:50;1;30;2190;2190;00;0000000000000;0
1;1381;7829;1;0;0026;1.000;790;21.02.10;16:59;1;30;790;790;00;0000000000000;0
1;1381;7830;6;0;0093;1.000;2350;21.02.10;17:13;3;30;2350;2350;00;0000000000000;0
1;1382;7833;2;0;0225;1.000;100;21.02.11;11:11;1;30;100;100;00;0000000000000;0
1;1382;7836;1;0;0181;1.000;1250;21.02.11;11:52;3;30;1250;1250;00;0000000000000;0
1;1382;7843;3;0;0182;2.000;1320;21.02.11;13:18;2;30;1320;1320;00;0000000000000;0
1;1382;7848;3;0;0026;1.000;1090;21.02.11;15:38;1;30;1090;1090;00;0000000000000;0
1;1382;7848;4;0;0026;1.000;1490;21.02.11;15:38;1;30;1490;1490;00;0000000000000;0
1;1383;7855;2;0;0002;1.000;1090;21.02.12;10:49;1;30;1090;1090;00;0000000000000;0
1;1383;7868;1;0;0050;1.000;4990;21.02.12;13:54;1;30;4990;4990;00;0000000000000;0
1;1383;7871;6;0;0225;2.000;200;21.02.12;14:58;1;30;200;200;00;0000000000000;0
1;1383;7871;10;0;0066;1.000;1190;21.02.12;14:58;1;30;1190;1190;00;0000000000000;0
1;1383;7875;3;0;0225;1.000;490;21.02.12;15:33;1;30;490;490;00;0000000000000;0
1;1383;7875;4;0;1976;1.00;2850;21.02.12;15:33;2;30;2850;2850;00;0680275060888;0
1;1384;7887;2;0;0182;1.000;490;21.02.13;09:44;2;30;490;490;00;0000000000000;0
1;1384;7891;7;0;0181;1.000;1550;21.02.13;10:50;3;30;1550;1550;00;0000000000000;0
1;1385;7906;1;0;0048;1.000;1390;21.02.15;12:27;1;30;1390;1390;00;0000000000000;0
1;1385;7917;2;0;0182;1.000;760;21.02.15;15:24;2;30;760;760;00;0000000000000;0
1;1386;7930;6;0;0026;1.000;1090;21.02.16;13:04;1;30;1090;1090;00;0000000000000;0
1;1386;7930;7;0;0026;1.000;1090;21.02.16;13:04;1;30;1090;1090;00;0000000000000;0
1;1386;7936;1;0;0026;1.000;2190;21.02.16;14:20;1;30;2190;2190;00;0000000000000;0
1;1386;7938;7;0;0026;1.000;1090;21.02.16;15:42;1;30;1090;1090;00;0000000000000;0
1;1386;7941;1;0;0002;1.000;490;21.02.16;16:02;1;30;490;490;00;0000000000000;0
1;1386;7946;3;0;0145;1.000;470;21.02.16;17:12;1;30;470;470;00;0000000000000;0
1;1387;7949;2;0;0090;1.000;660;21.02.17;11:30;2;30;660;660;00;0000000000000;0
1;1387;7949;3;0;0090;2.000;1220;21.02.17;11:30;2;30;1220;1220;00;0000000000000;0
1;1387;7950;2;0;0090;1.000;660;21.02.17;11:31;2;30;660;660;00;0000000000000;0
1;1387;7951;1;0;0090;1.000;620;21.02.17;12:15;2;30;620;620;00;0000000000000;0
1;1388;7961;1;0;0002;3.000;2970;21.02.18;10:41;1;30;2970;2970;00;0000000000000;0
1;1388;7961;2;0;0002;1.000;1090;21.02.18;10:41;1;30;1090;1090;00;0000000000000;0
1;1388;7961;3;0;0002;1.000;990;21.02.18;10:41;1;30;990;990;00;0000000000000;0
1;1388;7961;4;0;0002;2.000;1160;21.02.18;10:41;1;30;1160;1160;00;0000000000000;0
1;1388;7961;5;0;0002;1.000;660;21.02.18;10:41;1;30;660;660;00;0000000000000;0
1;1388;7961;6;0;0182;1.000;490;21.02.18;10:41;2;30;490;490;00;0000000000000;0
1;1388;7961;7;0;0182;1.000;590;21.02.18;10:41;2;30;590;590;00;0000000000000;0
1;1388;7961;8;0;0182;1.000;760;21.02.18;10:41;2;30;760;760;00;0000000000000;0
1;1388;7961;9;0;0182;1.000;590;21.02.18;10:41;2;30;590;590;00;0000000000000;0
1;1388;7961;10;0;0002;1.000;940;21.02.18;10:41;1;30;940;940;00;0000000000000;0
1;1388;7963;1;0;0002;1.000;2190;21.02.18;11:02;1;30;2190;2190;00;0000000000000;0
1;1388;7966;1;0;0026;1.000;2190;21.02.18;13:21;1;30;2190;2190;00;0000000000000;0
1;1388;7970;3;0;0225;1.000;490;21.02.18;14:27;1;30;490;490;00;0000000000000;0
1;1388;7974;2;0;0048;1.000;1550;21.02.18;15:03;1;30;1550;1550;00;0000000000000;0
1;1388;7984;4;0;0026;1.000;1490;21.02.18;16:54;1;30;1490;1490;00;0000000000000;0
1;1388;7984;5;0;0026;1.000;1090;21.02.18;16:54;1;30;1090;1090;00;0000000000000;0
1;1389;7989;1;0;0182;1.000;590;21.02.19;10:28;2;30;590;590;00;0000000000000;0
1;1389;7992;6;0;0209;1.000;4990;21.02.19;12:26;1;30;4990;4990;00;0000000000000;0
1;1389;7997;2;0;0068;1.000;1990;21.02.19;14:56;1;30;1990;1990;00;0000000000000;0
1;1389;7997;3;0;0026;1.000;990;21.02.19;14:56;1;30;990;990;00;0000000000000;0
1;1390;8001;1;0;0182;2.000;1240;21.02.20;09:37;2;30;1240;1240;00;0000000000000;0
1;1390;8002;2;0;0048;1.000;1650;21.02.20;09:50;1;30;1650;1650;00;0000000000000;0
1;1390;8007;3;0;0066;1.000;1190;21.02.20;10:32;1;30;1190;1190;00;0000000000000;0
1;1390;8012;6;0;0225;1.000;300;21.02.20;12:51;1;30;300;300;00;0000000000000;0
1;1390;8013;2;0;0068;1.000;1990;21.02.20;12:58;1;30;1990;1990;00;0000000000000;0
1;1391;8021;1;0;0182;1.000;540;21.02.22;10:19;2;30;540;540;00;0000000000000;0
1;1391;8023;1;0;0093;1.000;1890;21.02.22;10:26;3;30;1890;1890;00;0000000000000;0
1;1391;8026;5;0;0026;1.000;590;21.02.22;10:34;1;30;590;590;00;0000000000000;0
1;1391;8033;1;0;0184;1.000;1040;21.02.22;12:55;1;30;1040;1040;00;0000000000000;0
1;1391;8034;1;0;0209;1.000;4990;21.02.22;13:25;1;30;4990;4990;00;0000000000000;0
1;1391;8036;5;0;0035;1.000;890;21.02.22;14:03;1;30;890;890;00;0000000000000;0
1;1391;8041;6;0;0094;1.000;520;21.02.22;15:03;2;30;520;520;00;0000000000000;0
1;1391;8041;7;0;0182;1.000;790;21.02.22;15:03;2;30;790;790;00;0000000000000;0
1;1391;8045;1;0;0048;1.000;3590;21.02.22;15:23;1;30;3590;3590;00;0000000000000;0
1;1391;8046;1;0;0094;1.000;640;21.02.22;15:37;2;30;640;640;00;0000000000000;0
1;1391;8047;5;0;0182;1.000;480;21.02.22;16:07;2;30;480;480;00;0000000000000;0
1;1391;8049;1;0;0002;1.000;580;21.02.22;17:04;1;30;580;580;00;0000000000000;0
1;1392;8059;2;0;0182;1.000;620;21.02.23;11:14;2;30;620;620;00;0000000000000;0
1;1392;8063;1;0;0145;3.000;1410;21.02.23;12:30;1;30;1410;1410;00;0000000000000;0
1;1392;8064;3;0;0026;1.000;590;21.02.23;12:36;1;30;590;590;00;0000000000000;0
1;1392;8066;3;0;0182;1.000;1650;21.02.23;12:55;2;30;1650;1650;00;0000000000000;0
1;1392;8069;6;0;0026;1.000;2590;21.02.23;14:08;1;30;2590;2590;00;0000000000000;0
1;1392;8071;1;0;0012;1.000;1150;21.02.23;14:26;1;30;1150;1150;00;0000000000000;0
1;1392;8074;1;0;0038;1.000;1390;21.02.23;16:06;1;30;1390;1390;00;0000000000000;0
1;1393;8080;1;0;0182;1.000;520;21.02.24;10:07;2;30;520;520;00;0000000000000;0
1;1393;8080;4;0;0225;1.000;100;21.02.24;10:07;1;30;100;100;00;0000000000000;0
1;1393;8081;3;0;0026;1.000;1390;21.02.24;10:29;1;30;1390;1390;00;0000000000000;0
1;1393;8097;2;0;0182;1.000;610;21.02.24;13:23;2;30;610;610;00;0000000000000;0
1;1393;8101;1;0;0026;1.000;790;21.02.24;14:22;1;30;790;790;00;0000000000000;0
1;1393;8101;2;0;0026;1.000;1090;21.02.24;14:22;1;30;1090;1090;00;0000000000000;0
1;1393;8102;6;0;0048;1.000;3650;21.02.24;14:35;1;30;3650;3650;00;0000000000000;0
1;1393;8103;2;0;0026;1.000;1090;21.02.24;14:37;1;30;1090;1090;00;0000000000000;0
1;1393;8111;2;0;0244;1.000;690;21.02.24;16:09;1;30;690;690;00;0000000000000;0
1;1393;8115;1;0;0026;1.000;1090;21.02.24;16:50;1;30;1090;1090;00;0000000000000;0
1;1393;8116;1;0;0182;1.000;790;21.02.24;16:55;2;30;790;790;00;0000000000000;0
1;1394;8120;3;0;0026;1.000;590;21.02.25;09:54;1;30;590;590;00;0000000000000;0
1;1394;8125;1;0;0048;1.000;3190;21.02.25;10:57;1;30;3190;3190;00;0000000000000;0
1;1394;8128;3;0;0048;1.000;1790;21.02.25;11:52;1;30;1790;1790;00;0000000000000;0
1;1394;8130;1;0;0015;1.000;2990;21.02.25;13:19;1;30;2990;2990;00;0000000000000;0
1;1394;8131;1;0;0015;1.000;2990;21.02.25;15:11;1;30;2990;2990;00;0000000000000;0
1;1394;8137;2;0;0041;1.000;990;21.02.25;16:29;1;30;990;990;00;0000000000000;0
1;1394;8139;1;0;0048;1.000;2950;21.02.25;16:37;1;30;2950;2950;00;0000000000000;0
1;1394;8141;3;0;0088;1.000;990;21.02.25;17:34;1;30;990;990;00;0000000000000;0
1;1395;8150;1;0;0182;1.000;690;21.02.26;10:26;2;30;690;690;00;0000000000000;0
1;1395;8156;2;0;0026;1.000;2850;21.02.26;11:10;1;30;2850;2850;00;0000000000000;0
1;1395;8156;5;0;0041;2.000;680;21.02.26;11:10;1;30;680;680;00;0000000000000;0
1;1395;8157;4;0;0182;1.000;1190;21.02.26;11:43;2;30;1190;1190;00;0000000000000;0
1;1395;8157;5;0;0182;1.000;710;21.02.26;11:43;2;30;710;710;00;0000000000000;0
1;1395;8157;6;0;0026;1.000;960;21.02.26;11:43;1;30;960;960;00;0000000000000;0
1;1395;8159;4;0;0182;1.000;660;21.02.26;11:57;2;30;660;660;00;0000000000000;0
1;1395;8161;1;0;0012;1.000;1150;21.02.26;12:03;1;30;1150;1150;00;0000000000000;0
1;1395;8168;1;0;0048;1.000;1950;21.02.26;13:02;1;30;1950;1950;00;0000000000000;0
1;1395;8169;3;0;0181;16.900;3211;21.02.26;13:14;3;30;3211;3211;00;0000000000000;0
1;1395;8173;1;0;0068;1.000;1990;21.02.26;14:03;1;30;1990;1990;00;0000000000000;0
1;1395;8175;2;0;0002;1.000;1090;21.02.26;14:18;1;30;1090;1090;00;0000000000000;0
1;1395;8179;1;0;0048;1.000;1750;21.02.26;14:32;1;30;1750;1750;00;0000000000000;0
1;1395;8182;3;0;0048;1.000;2950;21.02.26;16:58;1;30;2950;2950;00;0000000000000;0
1;1396;8188;4;0;0093;1.000;370;21.02.27;10:01;3;30;370;370;00;0000000000000;0
1;1396;8190;5;0;0026;1.000;790;21.02.27;10:08;1;30;790;790;00;0000000000000;0
1;1396;8194;4;0;0086;1.000;120;21.02.27;10:23;1;30;120;120;00;0000000000000;0
1;1396;8195;1;0;0116;1.000;340;21.02.27;10:27;1;30;340;340;00;0000000000000;0
1;1396;8199;1;0;0048;1.000;3650;21.02.27;10:34;1;30;3650;3650;00;0000000000000;0
1;1396;8200;1;0;0048;1.000;1350;21.02.27;10:40;1;30;1350;1350;00;0000000000000;0
1;1396;8202;1;0;0048;1.000;6490;21.02.27;10:56;1;30;6490;6490;00;0000000000000;0
1;1396;8203;2;0;0048;1.000;2190;21.02.27;11:12;1;30;2190;2190;00;0000000000000;0
1;1396;8206;1;0;0203;1.000;1090;21.02.27;12:11;1;30;1090;1090;00;0000000000000;0
1;1396;8206;2;0;0086;1.000;120;21.02.27;12:11;1;30;120;120;00;0000000000000;0
1;1396;8207;7;0;0026;1.000;1390;21.02.27;13:08;1;30;1390;1390;00;0000000000000;0
1;1397;8218;1;0;0031;1.000;2000;21.03.01;13:16;1;30;2000;2000;00;0000000000000;0
1;1397;8219;1;0;0048;1.000;5150;21.03.01;13:25;1;30;5150;5150;00;0000000000000;0
1;1397;8227;1;0;0048;1.000;1450;21.03.01;16:44;1;30;1450;1450;00;0000000000000;0
1;1398;8234;3;0;0037;1.000;10000;21.03.02;09:42;1;30;10000;10000;00;0000000000000;0
1;1398;8240;2;0;0182;1.000;760;21.03.02;11:05;2;30;760;760;00;0000000000000;0
1;1398;8240;3;0;0035;1.000;1250;21.03.02;11:05;1;30;1250;1250;00;0000000000000;0
1;1398;8246;2;0;0026;1.000;1390;21.03.02;12:42;1;30;1390;1390;00;0000000000000;0
1;1398;8248;1;0;0048;1.000;2590;21.03.02;12:45;1;30;2590;2590;00;0000000000000;0
1;1398;8251;4;0;0002;1.000;990;21.03.02;14:28;1;30;990;990;00;0000000000000;0
1;1398;8253;1;0;0086;1.000;490;21.03.02;15:04;1;30;490;490;00;0000000000000;0
1;1398;8254;2;0;0225;1.000;400;21.03.02;15:13;1;30;400;400;00;0000000000000;0
